station_id;available_bikes;available_ebikes;free_stands;status;updated
9020;0;0;21;Operative;2020-03-09 02:50:10
19031;2;8;11;Operative;2020-03-09 02:50:10
8035;1;2;32;Operative;2020-03-09 02:50:10
8034;6;2;27;Operative;2020-03-09 02:50:10
8037;6;13;18;Operative;2020-03-09 02:50:10
8036;8;1;24;Operative;2020-03-09 02:50:10
8031;4;2;26;Operative;2020-03-09 02:50:10
10028;0;2;27;Operative;2020-03-09 02:50:10
8033;0;2;24;Operative;2020-03-09 02:50:10
8032;4;0;32;Operative;2020-03-09 02:50:10
17042;1;1;50;Operative;2020-03-09 02:50:10
8039;3;1;6;Operative;2020-03-09 02:50:10
8038;8;6;15;Operative;2020-03-09 02:50:10
20132;5;0;21;Operative;2020-03-09 02:50:10
11105;3;2;45;Operative;2020-03-09 02:50:10
10024;7;6;5;Operative;2020-03-09 02:50:10
15029;10;4;36;Operative;2020-03-09 02:50:10
11037;10;3;25;Operative;2020-03-09 02:50:10
11034;13;2;33;Operative;2020-03-09 02:50:10
11035;11;4;38;Operative;2020-03-09 02:50:10
11032;8;8;31;Operative;2020-03-09 02:50:10
11033;24;2;7;Operative;2020-03-09 02:50:10
11030;3;3;17;Operative;2020-03-09 02:50:10
11031;11;13;15;Operative;2020-03-09 02:50:10
15021;7;4;53;Operative;2020-03-09 02:50:10
15020;12;5;15;Operative;2020-03-09 02:50:10
15023;6;4;24;Operative;2020-03-09 02:50:10
15022;4;4;34;Operative;2020-03-09 02:50:10
15025;24;8;15;Operative;2020-03-09 02:50:10
15024;4;0;19;Operative;2020-03-09 02:50:10
15027;0;5;15;Operative;2020-03-09 02:50:10
15026;9;6;17;Operative;2020-03-09 02:50:10
31104;2;5;23;Operative;2020-03-09 02:50:10
31105;1;10;7;Operative;2020-03-09 02:50:10
9022;1;2;30;Operative;2020-03-09 02:50:10
31101;0;1;18;Operative;2020-03-09 02:50:10
31102;0;3;18;Operative;2020-03-09 02:50:10
31103;14;20;2;Operative;2020-03-09 02:50:10
20134;1;1;18;Operative;2020-03-09 02:50:10
23701;5;3;15;Operative;2020-03-09 02:50:10
23703;0;2;16;Operative;2020-03-09 02:50:10
23702;1;0;19;Operative;2020-03-09 02:50:10
15059;18;12;35;Operative;2020-03-09 02:50:10
16138;0;0;0;Work in progress;2020-03-09 02:50:10
16139;0;0;0;Work in progress;2020-03-09 02:50:10
16136;20;1;9;Operative;2020-03-09 02:50:10
16002;3;4;31;Operative;2020-03-09 02:50:10
16003;12;5;11;Operative;2020-03-09 02:50:10
16001;2;2;21;Operative;2020-03-09 02:50:10
16006;0;2;17;Operative;2020-03-09 02:50:10
16007;10;9;20;Operative;2020-03-09 02:50:10
16004;0;2;68;Operative;2020-03-09 02:50:10
16005;0;1;24;Operative;2020-03-09 02:50:10
16008;1;2;30;Operative;2020-03-09 02:50:10
16009;1;1;15;Operative;2020-03-09 02:50:10
12024;9;0;26;Operative;2020-03-09 02:50:10
12026;22;3;26;Operative;2020-03-09 02:50:10
12027;9;5;2;Operative;2020-03-09 02:50:10
12020;1;3;41;Operative;2020-03-09 02:50:10
12022;17;5;11;Operative;2020-03-09 02:50:10
13516;3;7;30;Operative;2020-03-09 02:50:10
13515;13;9;38;Operative;2020-03-09 02:50:10
12028;0;5;22;Operative;2020-03-09 02:50:10
12029;25;12;17;Operative;2020-03-09 02:50:10
42004;13;12;0;Operative;2020-03-09 02:50:10
42003;11;5;14;Operative;2020-03-09 02:50:10
16022;0;2;17;Operative;2020-03-09 02:50:10
12111;9;8;10;Operative;2020-03-09 02:50:10
12112;5;3;22;Operative;2020-03-09 02:50:10
12113;17;5;22;Operative;2020-03-09 02:50:10
12114;16;6;6;Operative;2020-03-09 02:50:10
12115;17;3;13;Operative;2020-03-09 02:50:10
12119;38;11;1;Operative;2020-03-09 02:50:10
11036;28;5;25;Operative;2020-03-09 02:50:10
15028;31;10;27;Operative;2020-03-09 02:50:10
20007;7;11;32;Operative;2020-03-09 02:50:10
20006;5;5;2;Operative;2020-03-09 02:50:10
41208;2;10;10;Operative;2020-03-09 02:50:10
41209;2;5;7;Operative;2020-03-09 02:50:10
20003;5;2;14;Operative;2020-03-09 02:50:10
41202;19;4;39;Operative;2020-03-09 02:50:10
41203;3;2;15;Operative;2020-03-09 02:50:10
41204;0;4;16;Operative;2020-03-09 02:50:10
41205;0;8;12;Operative;2020-03-09 02:50:10
41206;1;0;33;Operative;2020-03-09 02:50:10
20002;3;3;9;Operative;2020-03-09 02:50:10
7001;2;4;21;Operative;2020-03-09 02:50:10
11038;33;0;12;Operative;2020-03-09 02:50:10
11039;4;3;29;Operative;2020-03-09 02:50:10
7003;5;1;46;Operative;2020-03-09 02:50:10
7002;3;8;23;Operative;2020-03-09 02:50:10
7005;25;9;18;Operative;2020-03-09 02:50:10
21401;1;2;30;Operative;2020-03-09 02:50:10
21402;0;2;25;Operative;2020-03-09 02:50:10
21403;1;4;9;Operative;2020-03-09 02:50:10
9023;2;1;30;Operative;2020-03-09 02:50:10
20008;7;9;16;Operative;2020-03-09 02:50:10
10201;2;1;21;Operative;2020-03-09 02:50:10
20043;14;3;9;Operative;2020-03-09 02:50:10
20042;13;5;22;Operative;2020-03-09 02:50:10
20040;3;7;16;Operative;2020-03-09 02:50:10
20047;3;0;45;Operative;2020-03-09 02:50:10
20045;14;2;14;Operative;2020-03-09 02:50:10
20044;0;3;25;Operative;2020-03-09 02:50:10
20048;3;2;23;Operative;2020-03-09 02:50:10
1120;4;0;23;Operative;2020-03-09 02:50:10
1122;0;0;0;Close;2020-03-09 02:50:10
15108;18;3;0;Operative;2020-03-09 02:50:10
15109;9;4;16;Operative;2020-03-09 02:50:10
15106;7;11;17;Operative;2020-03-09 02:50:10
15107;14;3;5;Operative;2020-03-09 02:50:10
15104;6;4;53;Operative;2020-03-09 02:50:10
15105;8;7;10;Operative;2020-03-09 02:50:10
15102;5;1;17;Operative;2020-03-09 02:50:10
15103;19;11;21;Operative;2020-03-09 02:50:10
1018;10;2;9;Operative;2020-03-09 02:50:10
1014;0;0;24;Operative;2020-03-09 02:50:10
1015;1;4;14;Operative;2020-03-09 02:50:10
1016;4;5;16;Operative;2020-03-09 02:50:10
1017;0;4;16;Operative;2020-03-09 02:50:10
1012;2;2;18;Operative;2020-03-09 02:50:10
1013;2;4;61;Operative;2020-03-09 02:50:10
8040;2;2;27;Operative;2020-03-09 02:50:10
31009;0;5;21;Operative;2020-03-09 02:50:10
8045;36;12;9;Operative;2020-03-09 02:50:10
8046;9;4;19;Operative;2020-03-09 02:50:10
31005;6;6;32;Operative;2020-03-09 02:50:10
8049;1;1;20;Operative;2020-03-09 02:50:10
31007;3;11;35;Operative;2020-03-09 02:50:10
31001;6;6;15;Operative;2020-03-09 02:50:10
31003;1;14;15;Operative;2020-03-09 02:50:10
11003;8;3;23;Operative;2020-03-09 02:50:10
11002;10;2;11;Operative;2020-03-09 02:50:10
15038;11;1;51;Operative;2020-03-09 02:50:10
15039;3;3;6;Operative;2020-03-09 02:50:10
11007;46;9;8;Operative;2020-03-09 02:50:10
11006;29;5;2;Operative;2020-03-09 02:50:10
11004;15;11;8;Operative;2020-03-09 02:50:10
15032;15;4;36;Operative;2020-03-09 02:50:10
15033;8;8;14;Operative;2020-03-09 02:50:10
11009;1;2;20;Operative;2020-03-09 02:50:10
15031;20;9;24;Operative;2020-03-09 02:50:10
15036;13;3;31;Operative;2020-03-09 02:50:10
15034;21;4;28;Operative;2020-03-09 02:50:10
15035;4;6;33;Operative;2020-03-09 02:50:10
47004;4;15;2;Operative;2020-03-09 02:50:10
47005;9;10;17;Operative;2020-03-09 02:50:10
47006;11;5;0;Operative;2020-03-09 02:50:10
47007;5;3;12;Operative;2020-03-09 02:50:10
47001;24;10;12;Operative;2020-03-09 02:50:10
47002;11;10;0;Operative;2020-03-09 02:50:10
47003;9;9;2;Operative;2020-03-09 02:50:10
19111;5;2;33;Operative;2020-03-09 02:50:10
19110;10;5;15;Operative;2020-03-09 02:50:10
19113;0;2;25;Operative;2020-03-09 02:50:10
19115;6;0;20;Operative;2020-03-09 02:50:10
19114;0;4;16;Operative;2020-03-09 02:50:10
19117;8;3;19;Operative;2020-03-09 02:50:10
27006;0;0;22;Work in progress;2020-03-09 02:50:10
19118;0;6;16;Operative;2020-03-09 02:50:10
27004;8;3;17;Operative;2020-03-09 02:50:10
27005;5;8;7;Operative;2020-03-09 02:50:10
27002;6;18;6;Operative;2020-03-09 02:50:10
27001;6;2;12;Operative;2020-03-09 02:50:10
16108;0;2;36;Operative;2020-03-09 02:50:10
16103;2;1;19;Operative;2020-03-09 02:50:10
16102;3;1;23;Operative;2020-03-09 02:50:10
16101;0;0;31;Close;2020-03-09 02:50:10
16107;0;7;28;Operative;2020-03-09 02:50:10
16105;1;1;28;Operative;2020-03-09 02:50:10
16104;0;0;35;Operative;2020-03-09 02:50:10
19029;5;3;11;Operative;2020-03-09 02:50:10
16039;16;5;27;Operative;2020-03-09 02:50:10
16038;10;6;18;Operative;2020-03-09 02:50:10
19025;0;0;21;Operative;2020-03-09 02:50:10
19024;0;0;20;Operative;2020-03-09 02:50:10
19027;0;4;14;Operative;2020-03-09 02:50:10
19026;1;3;13;Operative;2020-03-09 02:50:10
19021;2;8;17;Operative;2020-03-09 02:50:10
16032;1;2;18;Operative;2020-03-09 02:50:10
16031;2;4;15;Operative;2020-03-09 02:50:10
16030;37;9;8;Operative;2020-03-09 02:50:10
42018;3;3;25;Operative;2020-03-09 02:50:10
42019;17;12;14;Operative;2020-03-09 02:50:10
43010;7;9;9;Operative;2020-03-09 02:50:10
42010;11;2;40;Operative;2020-03-09 02:50:10
42011;24;5;0;Operative;2020-03-09 02:50:10
42014;20;5;7;Operative;2020-03-09 02:50:10
42015;3;6;16;Operative;2020-03-09 02:50:10
42016;3;12;12;Operative;2020-03-09 02:50:10
42304;18;5;1;Operative;2020-03-09 02:50:10
42305;2;18;0;Operative;2020-03-09 02:50:10
42301;4;9;13;Operative;2020-03-09 02:50:10
42302;2;1;19;Operative;2020-03-09 02:50:10
42303;9;9;2;Operative;2020-03-09 02:50:10
41301;12;12;26;Operative;2020-03-09 02:50:10
41303;20;9;3;Operative;2020-03-09 02:50:10
41302;4;10;35;Operative;2020-03-09 02:50:10
9014;24;3;8;Operative;2020-03-09 02:50:10
9015;18;1;13;Operative;2020-03-09 02:50:10
9016;6;6;5;Operative;2020-03-09 02:50:10
9017;0;3;26;Operative;2020-03-09 02:50:10
9010;18;2;4;Operative;2020-03-09 02:50:10
9011;8;8;4;Operative;2020-03-09 02:50:10
9012;13;3;14;Operative;2020-03-09 02:50:10
9013;8;0;16;Operative;2020-03-09 02:50:10
9019;2;1;15;Operative;2020-03-09 02:50:10
21505;1;8;15;Operative;2020-03-09 02:50:10
21507;1;0;19;Operative;2020-03-09 02:50:10
21506;1;3;18;Operative;2020-03-09 02:50:10
21501;14;3;35;Operative;2020-03-09 02:50:10
21502;6;10;10;Operative;2020-03-09 02:50:10
15133;0;0;0;Work in progress;2020-03-09 02:50:10
15132;5;4;12;Operative;2020-03-09 02:50:10
15131;11;1;18;Operative;2020-03-09 02:50:10
18026;14;10;10;Operative;2020-03-09 02:50:10
11046;3;1;14;Operative;2020-03-09 02:50:10
3012;9;2;14;Operative;2020-03-09 02:50:10
3010;3;3;15;Operative;2020-03-09 02:50:10
3011;19;8;4;Operative;2020-03-09 02:50:10
11044;9;3;8;Operative;2020-03-09 02:50:10
1008;19;2;11;Operative;2020-03-09 02:50:10
1007;3;0;13;Operative;2020-03-09 02:50:10
1006;7;4;22;Operative;2020-03-09 02:50:10
1003;17;15;11;Operative;2020-03-09 02:50:10
1002;3;0;19;Operative;2020-03-09 02:50:10
1001;0;0;17;Operative;2020-03-09 02:50:10
18023;17;9;9;Operative;2020-03-09 02:50:10
8053;3;1;24;Operative;2020-03-09 02:50:10
8052;2;4;23;Operative;2020-03-09 02:50:10
8051;3;1;11;Operative;2020-03-09 02:50:10
8050;5;3;25;Operative;2020-03-09 02:50:10
8057;1;0;32;Operative;2020-03-09 02:50:10
11041;27;4;12;Operative;2020-03-09 02:50:10
31018;11;4;18;Operative;2020-03-09 02:50:10
31019;8;5;25;Operative;2020-03-09 02:50:10
31016;1;1;32;Operative;2020-03-09 02:50:10
31017;0;2;18;Operative;2020-03-09 02:50:10
18021;14;4;3;Operative;2020-03-09 02:50:10
31012;8;9;8;Operative;2020-03-09 02:50:10
31013;0;6;39;Operative;2020-03-09 02:50:10
31010;5;3;34;Operative;2020-03-09 02:50:10
15006;2;2;34;Operative;2020-03-09 02:50:10
15005;1;0;42;Operative;2020-03-09 02:50:10
15004;1;0;20;Operative;2020-03-09 02:50:10
15003;0;0;66;Close;2020-03-09 02:50:10
15002;0;0;17;Operative;2020-03-09 02:50:10
15001;1;1;41;Operative;2020-03-09 02:50:10
15009;15;4;27;Operative;2020-03-09 02:50:10
15008;11;2;49;Operative;2020-03-09 02:50:10
11018;2;7;29;Operative;2020-03-09 02:50:10
11019;7;9;15;Operative;2020-03-09 02:50:10
11014;2;3;42;Operative;2020-03-09 02:50:10
11016;2;9;37;Operative;2020-03-09 02:50:10
11017;1;4;42;Operative;2020-03-09 02:50:10
11010;12;6;25;Operative;2020-03-09 02:50:10
11011;15;8;2;Operative;2020-03-09 02:50:10
11012;6;7;21;Operative;2020-03-09 02:50:10
23011;5;3;17;Operative;2020-03-09 02:50:10
23010;2;2;23;Operative;2020-03-09 02:50:10
11048;20;4;19;Operative;2020-03-09 02:50:10
19102;1;3;13;Operative;2020-03-09 02:50:10
19103;2;6;11;Operative;2020-03-09 02:50:10
15311;1;1;28;Operative;2020-03-09 02:50:10
19101;0;0;24;Operative;2020-03-09 02:50:10
19105;7;6;4;Operative;2020-03-09 02:50:10
19108;3;5;29;Operative;2020-03-09 02:50:10
19109;4;5;10;Operative;2020-03-09 02:50:10
32602;1;3;42;Operative;2020-03-09 02:50:10
32603;1;3;27;Operative;2020-03-09 02:50:10
32601;1;2;36;Operative;2020-03-09 02:50:10
32604;0;4;46;Operative;2020-03-09 02:50:10
16029;38;2;6;Operative;2020-03-09 02:50:10
19038;0;2;18;Operative;2020-03-09 02:50:10
19039;0;2;22;Operative;2020-03-09 02:50:10
16020;1;4;31;Operative;2020-03-09 02:50:10
19037;0;2;30;Operative;2020-03-09 02:50:10
19034;0;0;48;Work in progress;2020-03-09 02:50:10
16023;2;2;29;Operative;2020-03-09 02:50:10
19032;4;10;34;Operative;2020-03-09 02:50:10
19033;10;5;28;Operative;2020-03-09 02:50:10
19030;6;15;7;Operative;2020-03-09 02:50:10
16027;3;4;55;Operative;2020-03-09 02:50:10
12043;20;8;12;Operative;2020-03-09 02:50:10
12040;10;9;47;Operative;2020-03-09 02:50:10
12041;35;14;11;Operative;2020-03-09 02:50:10
43001;7;7;8;Operative;2020-03-09 02:50:10
43002;8;6;11;Operative;2020-03-09 02:50:10
43003;14;9;3;Operative;2020-03-09 02:50:10
43004;8;9;8;Operative;2020-03-09 02:50:10
43005;9;13;29;Operative;2020-03-09 02:50:10
43006;4;12;13;Operative;2020-03-09 02:50:10
43007;9;2;16;Operative;2020-03-09 02:50:10
43008;9;4;12;Operative;2020-03-09 02:50:10
43009;24;8;18;Operative;2020-03-09 02:50:10
16115;0;2;40;Operative;2020-03-09 02:50:10
16116;10;2;18;Operative;2020-03-09 02:50:10
16110;2;5;14;Operative;2020-03-09 02:50:10
16111;0;3;30;Operative;2020-03-09 02:50:10
16112;0;5;31;Operative;2020-03-09 02:50:10
16118;5;5;16;Operative;2020-03-09 02:50:10
42209;11;4;2;Operative;2020-03-09 02:50:10
42205;13;13;9;Operative;2020-03-09 02:50:10
42207;7;3;27;Operative;2020-03-09 02:50:10
41404;11;4;11;Operative;2020-03-09 02:50:10
41405;5;6;13;Operative;2020-03-09 02:50:10
41402;10;3;12;Operative;2020-03-09 02:50:10
41403;10;10;0;Operative;2020-03-09 02:50:10
41401;13;11;3;Operative;2020-03-09 02:50:10
20119;0;1;24;Operative;2020-03-09 02:50:10
20118;3;6;15;Operative;2020-03-09 02:50:10
20115;6;2;12;Operative;2020-03-09 02:50:10
20117;1;2;30;Operative;2020-03-09 02:50:10
20116;6;3;13;Operative;2020-03-09 02:50:10
20111;0;2;17;Operative;2020-03-09 02:50:10
20110;0;1;19;Operative;2020-03-09 02:50:10
20113;2;4;15;Operative;2020-03-09 02:50:10
20112;0;1;21;Operative;2020-03-09 02:50:10
48009;0;5;25;Operative;2020-03-09 02:50:10
9006;1;1;14;Operative;2020-03-09 02:50:10
9005;0;1;32;Operative;2020-03-09 02:50:10
7020;22;3;15;Operative;2020-03-09 02:50:10
9002;2;2;10;Operative;2020-03-09 02:50:10
9001;10;7;0;Operative;2020-03-09 02:50:10
7024;8;6;17;Operative;2020-03-09 02:50:10
48003;0;1;21;Operative;2020-03-09 02:50:10
48002;7;2;28;Operative;2020-03-09 02:50:10
48005;0;2;21;Operative;2020-03-09 02:50:10
48004;1;5;14;Operative;2020-03-09 02:50:10
9009;7;3;10;Operative;2020-03-09 02:50:10
9008;1;4;12;Operative;2020-03-09 02:50:10
20029;0;1;22;Operative;2020-03-09 02:50:10
9007;3;3;14;Operative;2020-03-09 02:50:10
48008;0;3;27;Operative;2020-03-09 02:50:10
20021;9;6;23;Operative;2020-03-09 02:50:10
20020;12;6;11;Operative;2020-03-09 02:50:10
20023;9;6;0;Operative;2020-03-09 02:50:10
20022;10;11;12;Operative;2020-03-09 02:50:10
20024;0;5;24;Operative;2020-03-09 02:50:10
20027;0;1;14;Operative;2020-03-09 02:50:10
20026;1;5;29;Operative;2020-03-09 02:50:10
9004;1;0;20;Operative;2020-03-09 02:50:10
44101;14;8;14;Operative;2020-03-09 02:50:10
44102;4;12;10;Operative;2020-03-09 02:50:10
44103;11;1;6;Operative;2020-03-09 02:50:10
7026;11;2;12;Operative;2020-03-09 02:50:10
15125;29;1;22;Operative;2020-03-09 02:50:10
15126;17;4;29;Operative;2020-03-09 02:50:10
15127;19;10;5;Operative;2020-03-09 02:50:10
15120;6;3;20;Operative;2020-03-09 02:50:10
7025;23;3;7;Operative;2020-03-09 02:50:10
15122;3;7;16;Operative;2020-03-09 02:50:10
15123;3;4;37;Operative;2020-03-09 02:50:10
15128;13;6;16;Operative;2020-03-09 02:50:10
15129;3;3;34;Operative;2020-03-09 02:50:10
3005;10;9;11;Operative;2020-03-09 02:50:10
3004;2;0;16;Operative;2020-03-09 02:50:10
3007;5;5;18;Operative;2020-03-09 02:50:10
3006;6;0;26;Operative;2020-03-09 02:50:10
3001;31;3;16;Operative;2020-03-09 02:50:10
3003;18;4;7;Operative;2020-03-09 02:50:10
3002;8;5;4;Operative;2020-03-09 02:50:10
3009;11;2;6;Operative;2020-03-09 02:50:10
3008;6;3;27;Operative;2020-03-09 02:50:10
9106;2;2;10;Operative;2020-03-09 02:50:10
48007;0;5;25;Operative;2020-03-09 02:50:10
48006;0;2;18;Operative;2020-03-09 02:50:10
31023;0;3;31;Operative;2020-03-09 02:50:10
31022;1;2;49;Operative;2020-03-09 02:50:10
31021;0;9;21;Operative;2020-03-09 02:50:10
31020;1;4;29;Operative;2020-03-09 02:50:10
31027;4;3;21;Operative;2020-03-09 02:50:10
31026;2;2;16;Operative;2020-03-09 02:50:10
31025;0;6;29;Operative;2020-03-09 02:50:10
31024;0;5;33;Operative;2020-03-09 02:50:10
15010;28;4;27;Operative;2020-03-09 02:50:10
15011;13;4;46;Operative;2020-03-09 02:50:10
15012;12;6;48;Operative;2020-03-09 02:50:10
15013;7;8;16;Operative;2020-03-09 02:50:10
15014;1;1;32;Operative;2020-03-09 02:50:10
15017;0;1;22;Operative;2020-03-09 02:50:10
15018;3;8;45;Operative;2020-03-09 02:50:10
15019;2;3;34;Operative;2020-03-09 02:50:10
23002;12;6;32;Operative;2020-03-09 02:50:10
23003;6;7;15;Operative;2020-03-09 02:50:10
23001;7;5;27;Operative;2020-03-09 02:50:10
23006;10;8;7;Operative;2020-03-09 02:50:10
23007;22;5;0;Operative;2020-03-09 02:50:10
23004;3;4;29;Operative;2020-03-09 02:50:10
23005;13;6;7;Operative;2020-03-09 02:50:10
23008;6;5;15;Operative;2020-03-09 02:50:10
23009;20;4;26;Operative;2020-03-09 02:50:10
22604;3;3;28;Operative;2020-03-09 02:50:10
22603;0;1;34;Operative;2020-03-09 02:50:10
22601;3;6;13;Operative;2020-03-09 02:50:10
51003;2;10;17;Operative;2020-03-09 02:50:10
51002;12;6;7;Operative;2020-03-09 02:50:10
51001;0;4;36;Operative;2020-03-09 02:50:10
19130;0;0;26;Work in progress;2020-03-09 02:50:10
19009;9;2;19;Operative;2020-03-09 02:50:10
19008;13;4;9;Operative;2020-03-09 02:50:10
19003;10;6;8;Operative;2020-03-09 02:50:10
19002;4;2;35;Operative;2020-03-09 02:50:10
19001;11;6;39;Operative;2020-03-09 02:50:10
19007;16;7;7;Operative;2020-03-09 02:50:10
19006;13;4;38;Operative;2020-03-09 02:50:10
19005;7;8;6;Operative;2020-03-09 02:50:10
19004;2;3;11;Operative;2020-03-09 02:50:10
14008;5;4;30;Operative;2020-03-09 02:50:10
5012;0;2;14;Operative;2020-03-09 02:50:10
5014;7;5;16;Operative;2020-03-09 02:50:10
5015;6;7;50;Operative;2020-03-09 02:50:10
5016;0;0;17;Operative;2020-03-09 02:50:10
20143;3;6;35;Operative;2020-03-09 02:50:10
5018;16;4;17;Operative;2020-03-09 02:50:10
5019;6;4;15;Operative;2020-03-09 02:50:10
21219;7;7;22;Operative;2020-03-09 02:50:10
21213;3;9;13;Operative;2020-03-09 02:50:10
21212;3;7;12;Operative;2020-03-09 02:50:10
21215;0;0;0;Work in progress;2020-03-09 02:50:10
21217;5;15;6;Operative;2020-03-09 02:50:10
21216;0;5;20;Operative;2020-03-09 02:50:10
10004;19;3;24;Operative;2020-03-09 02:50:10
10039;3;8;14;Operative;2020-03-09 02:50:10
10038;3;4;20;Operative;2020-03-09 02:50:10
20108;10;4;9;Operative;2020-03-09 02:50:10
20109;1;1;19;Operative;2020-03-09 02:50:10
20106;13;0;14;Operative;2020-03-09 02:50:10
10034;4;5;12;Operative;2020-03-09 02:50:10
20104;6;6;10;Operative;2020-03-09 02:50:10
20105;1;2;27;Operative;2020-03-09 02:50:10
10031;5;5;27;Operative;2020-03-09 02:50:10
20103;3;5;17;Operative;2020-03-09 02:50:10
5122;0;0;0;Work in progress;2020-03-09 02:50:10
10032;3;1;27;Operative;2020-03-09 02:50:10
44009;0;0;49;Work in progress;2020-03-09 02:50:10
44008;1;10;22;Operative;2020-03-09 02:50:10
44005;12;4;6;Operative;2020-03-09 02:50:10
44004;11;10;7;Operative;2020-03-09 02:50:10
44007;5;2;14;Operative;2020-03-09 02:50:10
44006;7;13;15;Operative;2020-03-09 02:50:10
44001;0;0;30;Work in progress;2020-03-09 02:50:10
44003;3;2;15;Operative;2020-03-09 02:50:10
44002;19;6;1;Operative;2020-03-09 02:50:10
9032;1;8;27;Operative;2020-03-09 02:50:10
9031;10;1;14;Operative;2020-03-09 02:50:10
9036;5;4;11;Operative;2020-03-09 02:50:10
9037;7;8;9;Operative;2020-03-09 02:50:10
9034;1;4;17;Operative;2020-03-09 02:50:10
9035;2;1;41;Operative;2020-03-09 02:50:10
48012;0;0;26;Work in progress;2020-03-09 02:50:10
7017;4;5;31;Operative;2020-03-09 02:50:10
9038;0;2;25;Operative;2020-03-09 02:50:10
9039;16;0;12;Operative;2020-03-09 02:50:10
7012;19;3;4;Operative;2020-03-09 02:50:10
7013;9;1;29;Operative;2020-03-09 02:50:10
7010;13;5;46;Operative;2020-03-09 02:50:10
7011;11;2;8;Operative;2020-03-09 02:50:10
24003;1;2;25;Operative;2020-03-09 02:50:10
24002;5;5;26;Operative;2020-03-09 02:50:10
24001;1;3;24;Operative;2020-03-09 02:50:10
20039;3;6;41;Operative;2020-03-09 02:50:10
24007;7;9;5;Operative;2020-03-09 02:50:10
24006;5;12;23;Operative;2020-03-09 02:50:10
24005;3;1;29;Operative;2020-03-09 02:50:10
24004;8;5;22;Operative;2020-03-09 02:50:10
20032;3;3;6;Operative;2020-03-09 02:50:10
20033;3;3;27;Operative;2020-03-09 02:50:10
20030;3;9;44;Operative;2020-03-09 02:50:10
20036;2;4;13;Operative;2020-03-09 02:50:10
20037;0;5;19;Operative;2020-03-09 02:50:10
20034;12;2;10;Operative;2020-03-09 02:50:10
20035;0;2;23;Operative;2020-03-09 02:50:10
13126;7;2;9;Operative;2020-03-09 02:50:10
13124;0;0;0;Work in progress;2020-03-09 02:50:10
13125;14;3;38;Operative;2020-03-09 02:50:10
13122;4;3;16;Operative;2020-03-09 02:50:10
13123;20;9;13;Operative;2020-03-09 02:50:10
13120;3;14;1;Operative;2020-03-09 02:50:10
13121;34;7;7;Operative;2020-03-09 02:50:10
13128;0;0;0;Work in progress;2020-03-09 02:50:10
1025;4;3;11;Operative;2020-03-09 02:50:10
1024;11;1;9;Operative;2020-03-09 02:50:10
31701;2;12;14;Operative;2020-03-09 02:50:10
1021;10;4;6;Operative;2020-03-09 02:50:10
1020;3;7;30;Operative;2020-03-09 02:50:10
1023;1;2;19;Operative;2020-03-09 02:50:10
1022;2;1;34;Operative;2020-03-09 02:50:10
31708;0;3;19;Operative;2020-03-09 02:50:10
31709;3;9;10;Operative;2020-03-09 02:50:10
23103;1;3;24;Operative;2020-03-09 02:50:10
23102;6;2;24;Operative;2020-03-09 02:50:10
23101;1;2;22;Operative;2020-03-09 02:50:10
18035;11;5;21;Operative;2020-03-09 02:50:10
18034;6;4;22;Operative;2020-03-09 02:50:10
18031;18;2;26;Operative;2020-03-09 02:50:10
18030;16;12;9;Operative;2020-03-09 02:50:10
18033;10;9;15;Operative;2020-03-09 02:50:10
18032;6;8;42;Operative;2020-03-09 02:50:10
18039;0;5;15;Operative;2020-03-09 02:50:10
18038;15;16;19;Operative;2020-03-09 02:50:10
12165;0;0;0;Work in progress;2020-03-09 02:50:10
2003;5;2;25;Operative;2020-03-09 02:50:10
3101;6;2;27;Operative;2020-03-09 02:50:10
3102;15;3;23;Operative;2020-03-09 02:50:10
2001;14;2;14;Operative;2020-03-09 02:50:10
1117;4;2;21;Operative;2020-03-09 02:50:10
1116;11;1;15;Operative;2020-03-09 02:50:10
1119;9;5;9;Operative;2020-03-09 02:50:10
12161;19;3;22;Operative;2020-03-09 02:50:10
12163;0;0;0;Work in progress;2020-03-09 02:50:10
19128;11;7;11;Operative;2020-03-09 02:50:10
19129;1;4;23;Operative;2020-03-09 02:50:10
19120;0;2;25;Operative;2020-03-09 02:50:10
19121;1;2;18;Operative;2020-03-09 02:50:10
19123;12;7;14;Operative;2020-03-09 02:50:10
19124;0;1;30;Operative;2020-03-09 02:50:10
19125;7;2;21;Operative;2020-03-09 02:50:10
19127;2;2;11;Operative;2020-03-09 02:50:10
35001;10;10;0;Operative;2020-03-09 02:50:10
35003;10;9;6;Operative;2020-03-09 02:50:10
35002;6;7;17;Operative;2020-03-09 02:50:10
35005;2;8;17;Operative;2020-03-09 02:50:10
35004;1;1;58;Operative;2020-03-09 02:50:10
35007;5;3;13;Operative;2020-03-09 02:50:10
35006;2;4;17;Operative;2020-03-09 02:50:10
35009;0;3;20;Operative;2020-03-09 02:50:10
35008;1;1;28;Operative;2020-03-09 02:50:10
41207;4;5;19;Operative;2020-03-09 02:50:10
22504;7;13;0;Operative;2020-03-09 02:50:10
22505;5;6;11;Operative;2020-03-09 02:50:10
22506;16;1;3;Operative;2020-03-09 02:50:10
22501;2;4;14;Operative;2020-03-09 02:50:10
22502;1;4;15;Operative;2020-03-09 02:50:10
22503;0;3;17;Operative;2020-03-09 02:50:10
19014;2;2;15;Operative;2020-03-09 02:50:10
